gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,1.570546202687662,1,0,0.28762916454398496,1.3532677041059509,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,0,0,0,0.10314795556441304,1,1,1.1773130367843176,0.5458459057658646,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.8751175425177529,0,1,-0.8132506923216231,-0.8240115834268069,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,1.1221745160666692,1,1,-1.516682987569587,-0.5237238217459722,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,1,0,0,0.592280704605496,1,0,-0.17467385691921591,0.20455065499631525,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,-0.8751175425177529,1,0,0.0015999570199903275,-0.7028420634890397,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
1,0,1,0,0.9591302663863083,1,0,1.178975997293178,1.4665180801045847,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,1,1,0,-0.1821794813762187,1,1,1.5298606646627297,0.403257197067935,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,1.1629355784867594,1,1,0.5387362013819106,1.0841050457624888,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
1,0,1,1,-0.05989629411594795,1,0,1.1041427743944585,0.3493011355773508,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,0,0,-0.9566396673579334,1,1,0.18785153401235885,-0.7466730913638518,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,0.10314795556441304,1,1,0.987735538774228,0.47428684465570314,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.2419671042985652,1,1,-1.5033793034987035,-0.9933356750055983,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,-0.8343564800976626,1,0,-1.5249977901138891,-0.9074162721005185,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.2827281667186554,1,0,0.34749574286296053,-0.9772326803661353,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,-1.1604449794583847,1,1,0.8097987643261616,-0.8577175776858472,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,-1.2827281667186554,1,1,-1.5249977901138891,-1.0020709981250877,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.201206041878475,1,1,-1.4917385799366805,-0.9832327002865928,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,-1.2827281667186554,1,1,0.6933915287059312,-0.9726444298387268,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,0.7960860167059473,1,1,-0.053277739772404215,0.4641618110399311,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
1,0,1,1,-1.1196839170382944,1,0,-1.4884126589189595,-0.9729091365999234,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,1.6113072651077522,1,1,1.1407279055893882,2.264013374899797,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
1,0,1,1,1.570546202687662,1,0,0.8497098165388122,1.9313431527659048,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,1,0,1.6113072651077522,1,1,1.5647828353487991,2.5503157960307417,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,0.5515196421854057,1,0,-1.3287684500683579,-0.4921575404732715,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,1,1.24445770332694,1,0,0.620221266316072,1.3873486996100197,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,0,0,-0.1006573565360382,1,1,0.6468286344578388,0.06540313419394207,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2827281667186554,1,0,-0.6403027994001377,-0.9903356650453696,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.8343564800976626,1,1,-0.10649247605593819,-0.6955626275561317,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.6713122304173017,0,0,-0.33265510526095726,-0.6062682134457946,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,0,0,0,-1.1604449794583847,1,0,0.0232184436351757,-0.9058059726365723,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1,0,0.755324954285857,1,1,0.8480468560299513,1.0253842625703653,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,0,1,0,1.3259798281671205,1,1,-1.4784348958657971,-0.38642924827197556,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-0.6713122304173017,1,1,0.32255133523005397,-0.49405460559518083,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2419671042985652,1,0,-1.4934015404455407,-0.9894091913811814,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,1.3667408905872107,1,1,0.31257357217689147,1.133340503345066,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,0.5515196421854057,1,0,1.456690402272871,1.1527302736027207,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,-0.019135231695857704,1,1,1.4866236914323585,0.5813166117662159,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,1,0,1.6113072651077522,1,0,0.7249877783742795,1.6781952534748406,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,0.22543114282468377,1,0,0.5370732408730502,0.3505364337962686,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,1,0.755324954285857,1,0,-0.5654695765014182,0.02929272018736557,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,1,1,1.6113072651077522,1,0,1.6529197423184019,2.653992610832763,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,0,1.3259798281671205,1,0,1.3436090876703612,1.9835565614119444,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,1,1,-0.9566396673579334,0,1,-1.1608094386734538,-0.9006221318964711,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.9566396673579334,1,0,0.004925878037711009,-0.7179303488772488,1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,0,1,1.3667408905872107,1,0,-1.4734460143392158,-0.41173080286302227,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,0.46999751734522527,1,1,1.4949384939766606,1.1338257990739269,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,0.7145638918657667,1,0,0.15459232383515015,0.49758103964100836,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,0,0,-0.712073292837392,1,0,-0.5322103663242095,-0.7318936305303722,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.9974007297780236,0,1,-1.3171277265063348,-0.9282619295447547,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,1.3667408905872107,1,1,1.2637869832450601,2.0675347814015823,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,0.9998913288063985,1,1,0.7549210675337671,1.144634658489457,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.0381617921981139,1,1,0.4555881759388888,-0.7797393776166669,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,-0.9158786049378431,0,1,-1.007817071858294,-0.850482259546472,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,1.2036966409068497,1,1,0.9045875133312062,1.5288785812631627,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1,0,1,1,0.30695326766486425,1,1,0.6717730420907454,0.46998535978625755,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,0,0,-0.5082679807369407,1,0,-1.501716342989843,-0.8309160181146862,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-1.0381617921981139,1,0,-1.4917385799366805,-0.9497472949952164,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,0,-0.3044626686364894,1,1,1.0076910648805535,0.04647660076838145,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,-0.3859847934766699,1,0,0.6451656739489785,-0.1421710843777655,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,1.3667408905872107,1,0,1.3219906010551754,1.9981374921745263,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,1,0,0,1.6113072651077522,1,0,1.556468032804497,2.49402149148292,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,1,1,0,0.6738028294456765,1,0,0.8380690929767889,0.9956929875228074,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1,1,1,1,0.429236454925135,1,1,1.526534743645009,1.0577446641266557,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,0,0.5515196421854057,1,0,-0.327666223734376,0.08099877420777808,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,1.6113072651077522,1,0,0.831417250941347,1.8849532928661916,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,-0.9158786049378431,1,0,-1.4800978563746574,-0.9326737088980322,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,0.30695326766486425,0,1,-0.34263286831412,-0.023891279916395076,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0,1,1,1.3259798281671205,1,1,1.3519238902146633,2.071461265025999,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.05989629411594795,1,0,1.1507056686425507,0.3615658821794624,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,1.4482630154273912,1,0,0.20115521808324252,1.1563258737756423,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
1,1,1,1,0.9591302663863083,1,1,1.320327640546315,1.5460183440506456,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,0,-0.9158786049378431,1,1,0.6784248841261872,-0.6331138908104884,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,1.4482630154273912,1,0,-1.3121388449797535,-0.2956568880782905,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,0.429236454925135,1,0,-0.28941813203058603,0.09218263486833676,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.2827281667186554,1,1,0.8214394878881845,-0.9709458947877148,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,0.6738028294456765,1,1,0.831417250941347,0.8809646654408253,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,0,1,1,-0.712073292837392,1,1,-1.3171277265063348,-0.8362542711321521,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,1,1,0,-0.5082679807369407,1,1,0.987735538774228,-0.17236971405095006,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2827281667186554,1,1,-0.6369768783824168,-0.9902915472518369,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,0.7145638918657667,1,1,0.15958120536173165,0.5081472511921081,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
0,1,0,0,-1.2419671042985652,1,0,0.8197765273793242,-0.9392031423408831,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,-0.34522373105657966,1,0,0.1712219289237545,-0.2460684881474512,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-1.201206041878475,1,1,0.1562552843440105,-0.9123795238729556,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.2827281667186554,1,1,0.32421429573891436,-0.9775415049208648,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,0.10314795556441304,1,0,-1.4884126589189595,-0.7213494778760389,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-0.6305511679972114,1,0,-1.3320943710860789,-0.8007835651318007,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,-0.9974007297780236,1,0,-1.5033793034987035,-0.9379678441219653,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-0.9158786049378431,1,1,1.0060281043716928,-0.6287903470442765,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,0,1,1,1.4482630154273912,1,1,0.7981580407641383,1.6951585450881925,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0,0.5107585797653155,1,0,0.46390297848319095,0.5766842434452745,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,1,-1.2419671042985652,1,0,-1.4967274614632617,-0.9946150910180488,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,0.18467008040459354,1,0,-1.4800978563746574,-0.7026655923149085,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,0,-1.1604449794583847,0,1,-1.3503869366835435,-0.9680782382080844,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.9158786049378431,1,0,-0.6519435229621608,-0.8213203980213076,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.2827281667186554,1,0,-1.4900756194278202,-1.0016077612929937,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,1.3259798281671205,1,1,0.1562552843440105,0.9568252114204322,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
0,0,1,1,0.9998913288063985,1,0,-1.5083681850252848,-0.49533402160763135,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-1.201206041878475,1,1,0.3292031772654958,-0.9054089124947773,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2419671042985652,1,0,0.15958120536173165,-0.9464164015834918,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.6738028294456765,0,1,-1.1524946361291517,-0.36937772107155803,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.1604449794583847,1,0,-0.6386398388912774,-0.926166334351948,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,1.5297851402675717,0,0,-0.23454043523819174,0.7715966552730756,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,0.8368470791260375,1,1,-1.4967274614632617,-0.5518709740198827,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,1,0.8368470791260375,1,0,-1.3071499634531722,-0.42099553950490504,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,-1.2827281667186554,1,1,0.33918094031865836,-0.9773429748499672,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.4267458558967602,1,1,-1.3304314105772181,-0.792776185605602,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,1,0,0,0.7960860167059473,0,1,-0.5222326032710469,0.11494741633124875,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,1.3259798281671205,1,1,1.5132310595741254,2.1863881171788786,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,0.6330417670255862,1,0,-1.340409173630381,-0.47929720365846745,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,-1.2419671042985652,0,1,-1.0028281903317124,-0.9829900524221625,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.201206041878475,1,0,1.4334089551488247,-0.872099978377532,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1,0,1,0,0.5107585797653155,1,0,0.5503769249439339,0.6553683282109791,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,-1.2827281667186554,1,0,0.5038140306958415,-0.9751591440700949,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,1.1629355784867594,1,1,0.29760692759714746,1.0260460294733569,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.201206041878475,1,1,-0.015029648068614022,-0.9241369158494402,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0,1,0,0,0.30695326766486425,1,1,1.2937202724045482,0.8373762854304433,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,-1.2827281667186554,1,0,0.20780706011868388,-0.9790856276945119,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2827281667186554,1,1,-0.4972881956381404,-0.9884385999234602,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,0.755324954285857,1,1,-1.3387462131215204,-0.45174564159724934,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,1,0,0,-1.2419671042985652,1,1,-0.518906682253326,-0.9702620689879569,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.7960860167059473,0,0,-1.1558205571468725,-0.29424511868524167,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,0,0,0.755324954285857,1,0,0.6168953452983513,0.8201924048494273,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,-1.2827281667186554,1,1,-1.4767719353569364,-1.0014312901188627,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,-0.05989629411594795,1,1,0.3458327823541002,0.023888290479600602,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1,0,0,1,0.592280704605496,1,0,-1.4734460143392158,-0.5635180715125354,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0,-1.201206041878475,1,1,0.3408439008275187,-0.8910265118030924,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,-0.4267458558967602,1,1,-1.4900756194278202,-0.8264821798646423,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0,-1.2827281667186554,1,1,-1.4701200933214948,-1.001343054531797,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,1.6113072651077522,1,1,0.6750989631084665,1.7761146962208352,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,-1.201206041878475,1,1,-0.48897339309383825,-0.9362693090709535,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,0.592280704605496,1,1,0.6684471210730246,0.7622216241473608,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,1,1,1.6113072651077522,1,1,0.05481469330352406,1.112318374726699,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
1,0,1,1,1.3667408905872107,1,1,-0.051614779263543874,0.8379498167463694,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,0,0,0.10314795556441304,1,0,0.608580542754049,0.24621991098802137,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-0.14141841895612844,1,1,0.6667841605641643,0.09963854197537562,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.2419671042985652,1,1,-1.4734460143392158,-0.9956298002693027,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.1604449794583847,1,0,-0.518906682253326,-0.9184898382772452,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.3044626686364894,1,1,0.49882514916926,-0.12132542693352917,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1.3259798281671205,1,1,-0.17467385691921591,0.6394638636424137,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,1,0,0,-0.22294054379630893,1,1,1.3236535615640361,0.2971980214151433,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
1,0,1,0,-0.14141841895612844,1,1,0.34749574286296053,-0.011891240075480087,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,-0.14141841895612844,1,0,0.5071399517135622,-0.034656021538392076,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0,-1.2827281667186554,1,0,-1.5067052245164245,-1.0018283502606575,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,-0.5082679807369407,1,1,0.5370732408730502,-0.2676420891849782,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,1.0406523912264887,1,1,-1.3354202921037994,-0.34030409513345905,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,1,-0.7528343552574821,1,1,0.7033692917590937,-0.49690020327804485,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,0,1.6113072651077522,1,0,-1.3121388449797535,-0.2556420493440633,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,0.5515196421854057,1,1,0.8081358038173013,0.8625896044344246,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,0,1.570546202687662,0,0,-0.2195737906584477,0.8186262231790138,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-0.019135231695857704,1,1,0.6917285681970708,0.16497699419741593,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,-0.2637016062163992,0,1,-0.4823215510583964,-0.4468485665151113,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,1,1,0,1.4482630154273912,1,1,0.5154547542578644,1.455422455031092,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,-1.2419671042985652,1,0,-1.4850867379012387,-0.9951224456436757,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,1.1629355784867594,1,0,-1.4734460143392158,-0.43429705425503673,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,-1.1604449794583847,1,1,0.7017063312502334,-0.8422322321558431,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.201206041878475,1,1,-0.6486176019444398,-0.9480267010474381,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,0.021625830724232544,1,1,0.9860725782653676,0.35964675816078673,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,-0.9566396673579334,1,1,-1.4501645672151695,-0.9202104322250233,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.4267458558967602,1,0,-1.2838685163291261,-0.7431436678812299,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,-1.1196839170382944,1,1,0.5320843593464687,-0.8533499161261024,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,0,0,-0.1006573565360382,1,0,0.8929467897691834,0.20638154342792545,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
